,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.011035919189453125,1023.0000087971503,0.0,100.0,5.0,,
2,0.15404486656188965,1023.000000609296,0.0,100.0,7.0,,
3,0.3052968978881836,1023.0000000045834,0.0,100.0,9.0,,
4,0.4562718868255615,1010.5000008726188,0.0,100.0,11.0,,
5,0.6182980537414551,1006.5000061694398,0.0,100.0,13.0,,
6,0.7696290016174316,996.3333339598374,0.0,100.0,15.0,,
7,0.9142770767211914,995.0789473650483,0.0,100.0,17.0,,
8,1.0633800029754639,994.4230765856043,0.0,100.0,19.0,,
9,1.2073330879211426,991.72222222275,0.0,100.0,21.0,,
10,1.3665399551391602,984.6666674098659,0.0,100.0,23.0,,
11,1.5207469463348389,983.3174602905374,0.0,100.0,25.0,,
12,1.6667330265045166,981.7368421036235,0.0,100.0,27.0,,
13,1.8176629543304443,979.1594684405612,0.0,100.0,29.0,,
14,1.976111888885498,977.3703703682577,0.0,100.0,31.0,,
15,2.1311910152435303,974.3333333473179,0.0,100.0,33.0,,
16,2.282377004623413,972.7705314005299,0.0,100.0,35.0,,
17,2.4326820373535156,971.1372548512361,0.0,100.0,37.0,,
18,2.585707902908325,969.5238095225357,0.0,100.0,39.0,,
19,2.7656960487365723,968.3365319702245,0.0,100.0,41.0,,
20,2.919705867767334,967.3673202612523,0.0,100.0,43.0,,
21,3.07767391204834,967.0132094334263,0.0,100.0,45.0,,
22,3.2275280952453613,966.7668586156921,0.0,100.0,47.0,,
23,3.376309871673584,966.2800815653627,0.0,100.0,49.0,,
24,3.5281388759613037,965.2222201042791,0.0,100.0,51.0,,
25,3.6819779872894287,963.7455937439254,0.0,100.0,53.0,,
26,3.8342130184173584,963.0890761286491,0.0,100.0,55.0,,
27,3.9938268661499023,962.5145320010608,0.0,100.0,57.0,,
28,4.152508020401001,962.1571238660416,0.0,100.0,59.0,,
29,4.311300992965698,961.4907158711064,0.0,100.0,61.0,,
30,4.470603942871094,960.8679245416874,0.0,100.0,63.0,,
31,4.635837078094482,960.2124115977929,0.0,100.0,65.0,,
32,4.815360069274902,959.8339449642666,0.0,100.0,67.0,,
33,5.012678861618042,959.5837301934648,0.0,100.0,69.0,,
34,5.200946092605591,959.1306934791,0.0,100.0,71.0,,
35,5.36738395690918,958.850163988382,0.0,100.0,73.0,,
36,5.537600040435791,958.6467477543881,0.0,100.0,75.0,,
37,5.706631898880005,958.4432878715896,0.0,100.0,77.0,,
38,5.86921501159668,957.7904974260639,0.0,100.0,79.0,,
39,6.0433008670806885,956.4108809448799,0.0,100.0,81.0,,
40,6.216389894485474,955.6653668700521,0.0,100.0,83.0,,
41,6.386223077774048,955.2204857377792,0.0,100.0,85.0,,
42,6.559237957000732,954.5500849173675,0.0,100.0,87.0,,
43,6.725785970687866,954.2201555740717,0.0,100.0,89.0,,
44,6.891087055206299,953.7404679154595,0.0,100.0,91.0,,
45,7.057239055633545,953.5924549323078,0.0,100.0,93.0,,
46,7.224950075149536,953.4831146466481,0.0,100.0,95.0,,
47,7.407541990280151,953.2436328037779,0.0,100.0,97.0,,
48,7.59568190574646,953.163291457589,0.0,100.0,99.0,,
49,7.771003007888794,953.0874871392137,0.0,100.0,101.0,,
50,7.946233034133911,952.9714834444505,0.0,100.0,103.0,,
51,8.123926877975464,952.9273325299395,0.0,100.0,105.0,,
52,8.29404902458191,952.8934436595083,0.0,100.0,107.0,,
53,8.463056087493896,952.853375168533,0.0,100.0,109.0,,
54,8.639550924301147,952.7766914141324,0.0,100.0,111.0,,
55,8.808865070343018,952.6932528179736,0.0,100.0,113.0,,
56,8.980457067489624,952.5897610327125,0.0,100.0,115.0,,
57,9.158730030059814,952.5327446228139,0.0,100.0,117.0,,
58,9.331714868545532,952.505278293084,0.0,100.0,119.0,,
59,9.519767045974731,952.4174687506223,0.0,100.0,121.0,,
60,9.712538003921509,952.4095504900513,0.0,100.0,123.0,,
61,9.89322805404663,952.4021121459416,0.0,100.0,125.0,,
62,10.075509071350098,952.3513133325741,0.0,100.0,127.0,,
63,10.255820035934448,952.2824388501568,0.0,100.0,129.0,,
64,10.433044910430908,952.2702870720193,0.0,100.0,131.0,,
65,10.622958898544312,952.2210343795637,0.0,100.0,133.0,,
66,10.805469989776611,952.1569248294411,0.0,100.0,135.0,,
67,10.98972487449646,951.9694598718252,0.0,100.0,137.0,,
68,11.179440021514893,951.9263398013142,0.0,100.0,139.0,,
69,11.358187913894653,951.3950983083382,0.0,100.0,141.0,,
70,11.582207918167114,951.3384536363895,0.0,100.0,143.0,,
71,11.769443988800049,951.2374510113021,0.0,100.0,145.0,,
72,11.955380916595459,951.1528694468009,0.0,100.0,147.0,,
73,12.137073040008545,951.1116629663545,0.0,100.0,149.0,,
74,12.323582887649536,950.9679805901371,0.0,100.0,151.0,,
75,12.505987882614136,950.9221887537705,0.0,100.0,153.0,,
76,12.694711923599243,950.8896301032605,0.0,100.0,155.0,,
77,12.893863916397095,950.8701023282639,0.0,100.0,157.0,,
78,13.095217943191528,950.806808756569,0.0,100.0,159.0,,
79,13.285583019256592,950.7990864364122,0.0,100.0,161.0,,
80,13.476012945175171,950.7858601919398,0.0,100.0,163.0,,
81,13.680003881454468,950.7030166151568,0.0,100.0,165.0,,
82,13.881255865097046,950.6564907265548,0.0,100.0,167.0,,
83,14.085942029953003,950.6295070831762,0.0,100.0,169.0,,
84,14.278791904449463,950.6263979491291,0.0,100.0,171.0,,
85,14.477015018463135,950.5990754783604,0.0,100.0,173.0,,
86,14.67530107498169,950.5592555550494,0.0,100.0,175.0,,
87,14.875757932662964,950.539884422821,0.0,100.0,177.0,,
88,15.073287963867188,950.5159707711061,0.0,100.0,179.0,,
89,15.273617029190063,950.485738531543,0.0,100.0,181.0,,
90,15.474714994430542,950.4769183470946,0.0,100.0,183.0,,
91,15.671936988830566,950.4610068957088,0.0,100.0,185.0,,
92,15.874619960784912,950.3643307065911,0.0,100.0,187.0,,
93,16.08512306213379,950.3527498439181,0.0,100.0,189.0,,
94,16.292428970336914,950.3085236317496,0.0,100.0,191.0,,
95,16.487591981887817,950.3023750575683,0.0,100.0,193.0,,
96,16.704742908477783,950.2713073831959,0.0,100.0,195.0,,
97,16.912750005722046,950.2115991345825,0.0,100.0,197.0,,
98,17.117074012756348,950.2078856720477,0.0,100.0,199.0,,
99,17.323605060577393,950.1940507913386,0.0,100.0,201.0,,
100,17.53102207183838,950.1936421340719,0.0,100.0,203.0,,
101,17.741986989974976,950.1455276840172,0.0,100.0,205.0,,
102,17.963265895843506,950.1349735295944,0.0,100.0,207.0,,
103,18.176563024520874,950.1192782620673,0.0,100.0,209.0,,
104,18.379304885864258,950.0880247932201,0.0,100.0,211.0,,
105,18.603944063186646,950.0736531431982,0.0,100.0,213.0,,
